name,family,category,is_body,is_serif,is_italic,weight
ABeeZee 400,ABeeZee,sans-serif,1,0,0,regular
ABeeZee 400 Italic,ABeeZee,sans-serif,1,0,1,regular
Abel,Abel,sans-serif,1,0,0,regular
Abhaya Libre 400,Abhaya Libre,serif,1,1,0,regular
Abhaya Libre 500,Abhaya Libre,serif,1,1,0,medium
Abhaya Libre 600,Abhaya Libre,serif,1,1,0,semibold
Abhaya Libre 700,Abhaya Libre,serif,1,1,0,bold
Abhaya Libre 800,Abhaya Libre,serif,1,1,0,extrabold
Abril Fatface,Abril Fatface,display,0,1,0,regular
Aclonica,Aclonica,sans-serif,1,0,0,regular
Acme,Acme,sans-serif,1,0,0,regular
Actor,Actor,sans-serif,1,0,0,regular
Adamina,Adamina,serif,1,1,0,regular
Advent Pro 100,Advent Pro,sans-serif,1,0,0,thin
Advent Pro 200,Advent Pro,sans-serif,1,0,0,extralight
Advent Pro 300,Advent Pro,sans-serif,1,0,0,light
Advent Pro 400,Advent Pro,sans-serif,1,0,0,regular
Advent Pro 500,Advent Pro,sans-serif,1,0,0,medium
Advent Pro 600,Advent Pro,sans-serif,1,0,0,semibold
Advent Pro 700,Advent Pro,sans-serif,1,0,0,bold
Aguafina Script,Aguafina Script,handwriting,1,0,0,regular
Akronim,Akronim,display,0,1,0,regular
Aladin,Aladin,handwriting,1,0,0,regular
Aldrich,Aldrich,sans-serif,1,0,0,regular
Alef 400,Alef,sans-serif,1,0,0,regular
Alef 700,Alef,sans-serif,1,0,0,bold
Alegreya 400,Alegreya,serif,1,1,0,regular
Alegreya 400 Italic,Alegreya,serif,1,1,1,regular
Alegreya 500,Alegreya,serif,1,1,1,medium
Alegreya 500 Italic,Alegreya,serif,1,1,1,medium
Alegreya 700,Alegreya,serif,1,1,1,bold
Alegreya 700 Italic,Alegreya,serif,1,1,1,bold
Alegreya 800,Alegreya,serif,1,1,1,extrabold
Alegreya 800 Italic,Alegreya,serif,1,1,1,extrabold
Alegreya 900,Alegreya,serif,1,1,1,black
Alegreya 900 Italic,Alegreya,serif,1,1,1,black
Alegreya SC 400,Alegreya SC,serif,1,1,0,regular
Alegreya SC 400 Italic,Alegreya SC,serif,1,1,1,regular
Alegreya SC 500,Alegreya SC,serif,1,1,1,medium
Alegreya SC 500 Italic,Alegreya SC,serif,1,1,1,medium
Alegreya SC 700,Alegreya SC,serif,1,1,1,bold
Alegreya SC 700 Italic,Alegreya SC,serif,1,1,1,bold
Alegreya SC 800,Alegreya SC,serif,1,1,1,extrabold
Alegreya SC 800 Italic,Alegreya SC,serif,1,1,1,extrabold
Alegreya SC 900,Alegreya SC,serif,1,1,1,black
Alegreya SC 900 Italic,Alegreya SC,serif,1,1,1,black
Alegreya Sans 100,Alegreya Sans,sans-serif,1,0,0,thin
Alegreya Sans 100 Italic,Alegreya Sans,sans-serif,1,0,1,thin
Alegreya Sans 300,Alegreya Sans,sans-serif,1,0,1,light
Alegreya Sans 300 Italic,Alegreya Sans,sans-serif,1,0,1,light
Alegreya Sans 400,Alegreya Sans,sans-serif,1,0,1,regular
Alegreya Sans 400 Italic,Alegreya Sans,sans-serif,1,0,1,regular
Alegreya Sans 500,Alegreya Sans,sans-serif,1,0,1,medium
Alegreya Sans 500 Italic,Alegreya Sans,sans-serif,1,0,1,medium
Alegreya Sans 700,Alegreya Sans,sans-serif,1,0,1,bold
Alegreya Sans 700 Italic,Alegreya Sans,sans-serif,1,0,1,bold
Alegreya Sans 800,Alegreya Sans,sans-serif,1,0,1,extrabold
Alegreya Sans 800 Italic,Alegreya Sans,sans-serif,1,0,1,extrabold
Alegreya Sans 900,Alegreya Sans,sans-serif,1,0,1,black
Alegreya Sans 900 Italic,Alegreya Sans,sans-serif,1,0,1,black
Alegreya Sans SC 100,Alegreya Sans SC,sans-serif,1,0,0,thin
Alegreya Sans SC 100 Italic,Alegreya Sans SC,sans-serif,1,0,1,thin
Alegreya Sans SC 300,Alegreya Sans SC,sans-serif,1,0,1,light
Alegreya Sans SC 300 Italic,Alegreya Sans SC,sans-serif,1,0,1,light
Alegreya Sans SC 400,Alegreya Sans SC,sans-serif,1,0,1,regular
Alegreya Sans SC 400 Italic,Alegreya Sans SC,sans-serif,1,0,1,regular
Alegreya Sans SC 500,Alegreya Sans SC,sans-serif,1,0,1,medium
Alegreya Sans SC 500 Italic,Alegreya Sans SC,sans-serif,1,0,1,medium
Alegreya Sans SC 700,Alegreya Sans SC,sans-serif,1,0,1,bold
Alegreya Sans SC 700 Italic,Alegreya Sans SC,sans-serif,1,0,1,bold
Alegreya Sans SC 800,Alegreya Sans SC,sans-serif,1,0,1,extrabold
Alegreya Sans SC 800 Italic,Alegreya Sans SC,sans-serif,1,0,1,extrabold
Alegreya Sans SC 900,Alegreya Sans SC,sans-serif,1,0,1,black
Alegreya Sans SC 900 Italic,Alegreya Sans SC,sans-serif,1,0,1,black
Aleo 300,Aleo,serif,1,1,0,light
Aleo 300 Italic,Aleo,serif,1,1,1,light
Aleo 400,Aleo,serif,1,1,1,regular
Aleo 400 Italic,Aleo,serif,1,1,1,regular
Aleo 700,Aleo,serif,1,1,1,bold
Aleo 700 Italic,Aleo,serif,1,1,1,bold
Alex Brush,Alex Brush,handwriting,1,0,0,regular
Alfa Slab One,Alfa Slab One,display,0,1,0,regular
Alice,Alice,serif,1,1,0,regular
Alike,Alike,serif,1,1,0,regular
Alike Angular,Alike Angular,serif,1,1,0,regular
Allan 400,Allan,display,0,0,0,regular
Allan 700,Allan,display,0,0,0,bold
Allerta,Allerta,sans-serif,1,0,0,regular
Allerta Stencil,Allerta Stencil,sans-serif,1,0,0,regular
Allura,Allura,handwriting,1,0,0,regular
Almendra 400,Almendra,serif,1,1,0,regular
Almendra 400 Italic,Almendra,serif,1,1,1,regular
Almendra 700,Almendra,serif,1,1,1,bold
Almendra 700 Italic,Almendra,serif,1,1,1,bold
Almendra Display,Almendra Display,display,0,1,0,regular
Almendra SC,Almendra SC,serif,1,1,0,regular
Amarante,Amarante,display,0,1,0,regular
Amaranth 400,Amaranth,sans-serif,1,0,0,regular
Amaranth 400 Italic,Amaranth,sans-serif,1,0,1,regular
Amaranth 700,Amaranth,sans-serif,1,0,1,bold
Amaranth 700 Italic,Amaranth,sans-serif,1,0,1,bold
Amatic SC 400,Amatic SC,handwriting,1,0,0,regular
Amatic SC 700,Amatic SC,handwriting,1,0,0,bold
Amethysta,Amethysta,serif,1,1,0,regular
Amiko 400,Amiko,sans-serif,1,0,0,regular
Amiko 600,Amiko,sans-serif,1,0,0,semibold
Amiko 700,Amiko,sans-serif,1,0,0,bold
Amiri 400,Amiri,serif,1,1,0,regular
Amiri 400 Italic,Amiri,serif,1,1,1,regular
Amiri 700,Amiri,serif,1,1,1,bold
Amiri 700 Italic,Amiri,serif,1,1,1,bold
Amita 400,Amita,handwriting,1,0,0,regular
Amita 700,Amita,handwriting,1,0,0,bold
Anaheim,Anaheim,sans-serif,1,0,0,regular
Andada,Andada,serif,1,1,0,regular
Andika,Andika,sans-serif,1,0,0,regular
Annie Use Your Telescope,Annie Use Your Telescope,handwriting,1,0,0,regular
Anonymous Pro 400,Anonymous Pro,monospace,1,1,0,regular
Anonymous Pro 400 Italic,Anonymous Pro,monospace,1,1,1,regular
Anonymous Pro 700,Anonymous Pro,monospace,1,1,1,bold
Anonymous Pro 700 Italic,Anonymous Pro,monospace,1,1,1,bold
Antic,Antic,sans-serif,1,0,0,regular
Antic Didone,Antic Didone,serif,1,1,0,regular
Antic Slab,Antic Slab,serif,1,1,0,regular
Anton,Anton,sans-serif,1,0,0,regular
Arapey 400,Arapey,serif,1,1,0,regular
Arapey 400 Italic,Arapey,serif,1,1,1,regular
Arbutus,Arbutus,display,0,1,0,regular
Arbutus Slab,Arbutus Slab,serif,1,1,0,regular
Architects Daughter,Architects Daughter,handwriting,1,0,0,regular
Archivo 400,Archivo,sans-serif,1,0,0,regular
Archivo 400 Italic,Archivo,sans-serif,1,0,1,regular
Archivo 500,Archivo,sans-serif,1,0,1,medium
Archivo 500 Italic,Archivo,sans-serif,1,0,1,medium
Archivo 600,Archivo,sans-serif,1,0,1,semibold
Archivo 600 Italic,Archivo,sans-serif,1,0,1,semibold
Archivo 700,Archivo,sans-serif,1,0,1,bold
Archivo 700 Italic,Archivo,sans-serif,1,0,1,bold
Archivo Black,Archivo Black,sans-serif,1,0,0,regular
Archivo Narrow 400,Archivo Narrow,sans-serif,1,0,0,regular
Archivo Narrow 400 Italic,Archivo Narrow,sans-serif,1,0,1,regular
Archivo Narrow 500,Archivo Narrow,sans-serif,1,0,1,medium
Archivo Narrow 500 Italic,Archivo Narrow,sans-serif,1,0,1,medium
Archivo Narrow 600,Archivo Narrow,sans-serif,1,0,1,semibold
Archivo Narrow 600 Italic,Archivo Narrow,sans-serif,1,0,1,semibold
Archivo Narrow 700,Archivo Narrow,sans-serif,1,0,1,bold
Archivo Narrow 700 Italic,Archivo Narrow,sans-serif,1,0,1,bold
Aref Ruqaa 400,Aref Ruqaa,serif,1,1,0,regular
Aref Ruqaa 700,Aref Ruqaa,serif,1,1,0,bold
Arima Madurai 100,Arima Madurai,display,0,1,0,thin
Arima Madurai 200,Arima Madurai,display,0,1,0,extralight
Arima Madurai 300,Arima Madurai,display,0,1,0,light
Arima Madurai 400,Arima Madurai,display,0,1,0,regular
Arima Madurai 500,Arima Madurai,display,0,1,0,medium
Arima Madurai 700,Arima Madurai,display,0,1,0,bold
Arima Madurai 800,Arima Madurai,display,0,1,0,extrabold
Arima Madurai 900,Arima Madurai,display,0,1,0,black
Arimo 400,Arimo,sans-serif,1,0,0,regular
Arimo 400 Italic,Arimo,sans-serif,1,0,1,regular
Arimo 700,Arimo,sans-serif,1,0,1,bold
Arimo 700 Italic,Arimo,sans-serif,1,0,1,bold
Arizonia,Arizonia,handwriting,1,0,0,regular
Armata,Armata,sans-serif,1,0,0,regular
Arsenal 400,Arsenal,sans-serif,1,0,0,regular
Arsenal 400 Italic,Arsenal,sans-serif,1,0,1,regular
Arsenal 700,Arsenal,sans-serif,1,0,1,bold
Arsenal 700 Italic,Arsenal,sans-serif,1,0,1,bold
Artifika,Artifika,serif,1,1,0,regular
Arvo 400,Arvo,serif,1,1,0,regular
Arvo 400 Italic,Arvo,serif,1,1,1,regular
Arvo 700,Arvo,serif,1,1,1,bold
Arvo 700 Italic,Arvo,serif,1,1,1,bold
Arya 400,Arya,sans-serif,1,0,0,regular
Arya 700,Arya,sans-serif,1,0,0,bold
Asap 400,Asap,sans-serif,1,0,0,regular
Asap 400 Italic,Asap,sans-serif,1,0,1,regular
Asap 500,Asap,sans-serif,1,0,1,medium
Asap 500 Italic,Asap,sans-serif,1,0,1,medium
Asap 600,Asap,sans-serif,1,0,1,semibold
Asap 600 Italic,Asap,sans-serif,1,0,1,semibold
Asap 700,Asap,sans-serif,1,0,1,bold
Asap 700 Italic,Asap,sans-serif,1,0,1,bold
Asap Condensed 400,Asap Condensed,sans-serif,1,0,0,regular
Asap Condensed 400 Italic,Asap Condensed,sans-serif,1,0,1,regular
Asap Condensed 500,Asap Condensed,sans-serif,1,0,1,medium
Asap Condensed 500 Italic,Asap Condensed,sans-serif,1,0,1,medium
Asap Condensed 600,Asap Condensed,sans-serif,1,0,1,semibold
Asap Condensed 600 Italic,Asap Condensed,sans-serif,1,0,1,semibold
Asap Condensed 700,Asap Condensed,sans-serif,1,0,1,bold
Asap Condensed 700 Italic,Asap Condensed,sans-serif,1,0,1,bold
Asar,Asar,serif,1,1,0,regular
Asset,Asset,display,0,1,0,regular
Assistant 200,Assistant,sans-serif,1,0,0,extralight
Assistant 300,Assistant,sans-serif,1,0,0,light
Assistant 400,Assistant,sans-serif,1,0,0,regular
Assistant 600,Assistant,sans-serif,1,0,0,semibold
Assistant 700,Assistant,sans-serif,1,0,0,bold
Assistant 800,Assistant,sans-serif,1,0,0,extrabold
Astloch 400,Astloch,display,0,1,0,regular
Astloch 700,Astloch,display,0,1,0,bold
Asul 400,Asul,sans-serif,1,0,0,regular
Asul 700,Asul,sans-serif,1,0,0,bold
Athiti 200,Athiti,sans-serif,1,0,0,extralight
Athiti 300,Athiti,sans-serif,1,0,0,light
Athiti 400,Athiti,sans-serif,1,0,0,regular
Athiti 500,Athiti,sans-serif,1,0,0,medium
Athiti 600,Athiti,sans-serif,1,0,0,semibold
Athiti 700,Athiti,sans-serif,1,0,0,bold
Atma 300,Atma,display,0,0,0,light
Atma 400,Atma,display,0,0,0,regular
Atma 500,Atma,display,0,0,0,medium
Atma 600,Atma,display,0,0,0,semibold
Atma 700,Atma,display,0,0,0,bold
Atomic Age,Atomic Age,display,0,1,0,regular
Aubrey,Aubrey,display,0,0,0,regular
Audiowide,Audiowide,display,0,0,0,regular
Autour One,Autour One,display,0,1,0,regular
Average,Average,serif,1,1,0,regular
Average Sans,Average Sans,sans-serif,1,0,0,regular
Averia Gruesa Libre,Averia Gruesa Libre,display,0,0,0,regular
Averia Libre 300,Averia Libre,display,0,0,0,light
Averia Libre 300 Italic,Averia Libre,display,0,0,1,light
Averia Libre 400,Averia Libre,display,0,0,1,regular
Averia Libre 400 Italic,Averia Libre,display,0,0,1,regular
Averia Libre 700,Averia Libre,display,0,0,1,bold
Averia Libre 700 Italic,Averia Libre,display,0,0,1,bold
Averia Sans Libre 300,Averia Sans Libre,display,0,0,0,light
Averia Sans Libre 300 Italic,Averia Sans Libre,display,0,0,1,light
Averia Sans Libre 400,Averia Sans Libre,display,0,0,1,regular
Averia Sans Libre 400 Italic,Averia Sans Libre,display,0,0,1,regular
Averia Sans Libre 700,Averia Sans Libre,display,0,0,1,bold
Averia Sans Libre 700 Italic,Averia Sans Libre,display,0,0,1,bold
Averia Serif Libre 300,Averia Serif Libre,display,0,1,0,light
Averia Serif Libre 300 Italic,Averia Serif Libre,display,0,1,1,light
Averia Serif Libre 400,Averia Serif Libre,display,0,1,1,regular
Averia Serif Libre 400 Italic,Averia Serif Libre,display,0,1,1,regular
Averia Serif Libre 700,Averia Serif Libre,display,0,1,1,bold
Averia Serif Libre 700 Italic,Averia Serif Libre,display,0,1,1,bold
B612 400,B612,sans-serif,1,0,0,regular
B612 400 Italic,B612,sans-serif,1,0,1,regular
B612 700,B612,sans-serif,1,0,1,bold
B612 700 Italic,B612,sans-serif,1,0,1,bold
B612 Mono 400,B612 Mono,monospace,1,1,0,regular
B612 Mono 400 Italic,B612 Mono,monospace,1,1,1,regular
B612 Mono 700,B612 Mono,monospace,1,1,1,bold
B612 Mono 700 Italic,B612 Mono,monospace,1,1,1,bold
Bad Script,Bad Script,handwriting,1,0,0,regular
Bahiana,Bahiana,display,0,0,0,regular
Bahianita,Bahianita,display,0,1,0,regular
Bai Jamjuree 200,Bai Jamjuree,sans-serif,1,0,0,extralight
Bai Jamjuree 200 Italic,Bai Jamjuree,sans-serif,1,0,1,extralight
Bai Jamjuree 300,Bai Jamjuree,sans-serif,1,0,1,light
Bai Jamjuree 300 Italic,Bai Jamjuree,sans-serif,1,0,1,light
Bai Jamjuree 400,Bai Jamjuree,sans-serif,1,0,1,regular
Bai Jamjuree 400 Italic,Bai Jamjuree,sans-serif,1,0,1,regular
Bai Jamjuree 500,Bai Jamjuree,sans-serif,1,0,1,medium
Bai Jamjuree 500 Italic,Bai Jamjuree,sans-serif,1,0,1,medium
Bai Jamjuree 600,Bai Jamjuree,sans-serif,1,0,1,semibold
Bai Jamjuree 600 Italic,Bai Jamjuree,sans-serif,1,0,1,semibold
Bai Jamjuree 700,Bai Jamjuree,sans-serif,1,0,1,bold
Bai Jamjuree 700 Italic,Bai Jamjuree,sans-serif,1,0,1,bold
Baloo,Baloo,display,0,0,0,regular
Baloo Bhai,Baloo Bhai,display,0,0,0,regular
Baloo Bhaijaan,Baloo Bhaijaan,display,0,0,0,regular
Baloo Bhaina,Baloo Bhaina,display,0,0,0,regular
Baloo Chettan,Baloo Chettan,display,0,0,0,regular
Baloo Da,Baloo Da,display,0,0,0,regular
Baloo Paaji,Baloo Paaji,display,0,0,0,regular
Baloo Tamma,Baloo Tamma,display,0,0,0,regular
Baloo Tammudu,Baloo Tammudu,display,0,0,0,regular
Baloo Thambi,Baloo Thambi,display,0,0,0,regular
Balthazar,Balthazar,serif,1,1,0,regular
Bangers,Bangers,display,0,0,0,regular
Barlow 100,Barlow,sans-serif,1,0,0,thin
Barlow 100 Italic,Barlow,sans-serif,1,0,1,thin
Barlow 200,Barlow,sans-serif,1,0,1,extralight
Barlow 200 Italic,Barlow,sans-serif,1,0,1,extralight
Barlow 300,Barlow,sans-serif,1,0,1,light
Barlow 300 Italic,Barlow,sans-serif,1,0,1,light
Barlow 400,Barlow,sans-serif,1,0,1,regular
Barlow 400 Italic,Barlow,sans-serif,1,0,1,regular
Barlow 500,Barlow,sans-serif,1,0,1,medium
Barlow 500 Italic,Barlow,sans-serif,1,0,1,medium
Barlow 600,Barlow,sans-serif,1,0,1,semibold
Barlow 600 Italic,Barlow,sans-serif,1,0,1,semibold
Barlow 700,Barlow,sans-serif,1,0,1,bold
Barlow 700 Italic,Barlow,sans-serif,1,0,1,bold
Barlow 800,Barlow,sans-serif,1,0,1,extrabold
Barlow 800 Italic,Barlow,sans-serif,1,0,1,extrabold
Barlow 900,Barlow,sans-serif,1,0,1,black
Barlow 900 Italic,Barlow,sans-serif,1,0,1,black
Barlow Condensed 100,Barlow Condensed,sans-serif,1,0,0,thin
Barlow Condensed 100 Italic,Barlow Condensed,sans-serif,1,0,1,thin
Barlow Condensed 200,Barlow Condensed,sans-serif,1,0,1,extralight
Barlow Condensed 200 Italic,Barlow Condensed,sans-serif,1,0,1,extralight
Barlow Condensed 300,Barlow Condensed,sans-serif,1,0,1,light
Barlow Condensed 300 Italic,Barlow Condensed,sans-serif,1,0,1,light
Barlow Condensed 400,Barlow Condensed,sans-serif,1,0,1,regular
Barlow Condensed 400 Italic,Barlow Condensed,sans-serif,1,0,1,regular
Barlow Condensed 500,Barlow Condensed,sans-serif,1,0,1,medium
Barlow Condensed 500 Italic,Barlow Condensed,sans-serif,1,0,1,medium
Barlow Condensed 600,Barlow Condensed,sans-serif,1,0,1,semibold
Barlow Condensed 600 Italic,Barlow Condensed,sans-serif,1,0,1,semibold
Barlow Condensed 700,Barlow Condensed,sans-serif,1,0,1,bold
Barlow Condensed 700 Italic,Barlow Condensed,sans-serif,1,0,1,bold
Barlow Condensed 800,Barlow Condensed,sans-serif,1,0,1,extrabold
Barlow Condensed 800 Italic,Barlow Condensed,sans-serif,1,0,1,extrabold
Barlow Condensed 900,Barlow Condensed,sans-serif,1,0,1,black
Barlow Condensed 900 Italic,Barlow Condensed,sans-serif,1,0,1,black
Barlow Semi Condensed 100,Barlow Semi Condensed,sans-serif,1,0,0,thin
Barlow Semi Condensed 100 Italic,Barlow Semi Condensed,sans-serif,1,0,1,thin
Barlow Semi Condensed 200,Barlow Semi Condensed,sans-serif,1,0,1,extralight
Barlow Semi Condensed 200 Italic,Barlow Semi Condensed,sans-serif,1,0,1,extralight
Barlow Semi Condensed 300,Barlow Semi Condensed,sans-serif,1,0,1,light
Barlow Semi Condensed 300 Italic,Barlow Semi Condensed,sans-serif,1,0,1,light
Barlow Semi Condensed 400,Barlow Semi Condensed,sans-serif,1,0,1,regular
Barlow Semi Condensed 400 Italic,Barlow Semi Condensed,sans-serif,1,0,1,regular
Barlow Semi Condensed 500,Barlow Semi Condensed,sans-serif,1,0,1,medium
Barlow Semi Condensed 500 Italic,Barlow Semi Condensed,sans-serif,1,0,1,medium
Barlow Semi Condensed 600,Barlow Semi Condensed,sans-serif,1,0,1,semibold
Barlow Semi Condensed 600 Italic,Barlow Semi Condensed,sans-serif,1,0,1,semibold
Barlow Semi Condensed 700,Barlow Semi Condensed,sans-serif,1,0,1,bold
Barlow Semi Condensed 700 Italic,Barlow Semi Condensed,sans-serif,1,0,1,bold
Barlow Semi Condensed 800,Barlow Semi Condensed,sans-serif,1,0,1,extrabold
Barlow Semi Condensed 800 Italic,Barlow Semi Condensed,sans-serif,1,0,1,extrabold
Barlow Semi Condensed 900,Barlow Semi Condensed,sans-serif,1,0,1,black
Barlow Semi Condensed 900 Italic,Barlow Semi Condensed,sans-serif,1,0,1,black
Barriecito,Barriecito,display,0,1,0,regular
Barrio,Barrio,display,0,0,0,regular
Basic,Basic,sans-serif,1,0,0,regular
Baumans,Baumans,display,0,1,0,regular
Be Vietnam 100,Be Vietnam,sans-serif,1,0,0,thin
Be Vietnam 100 Italic,Be Vietnam,sans-serif,1,0,1,thin
Be Vietnam 300,Be Vietnam,sans-serif,1,0,1,light
Be Vietnam 300 Italic,Be Vietnam,sans-serif,1,0,1,light
Be Vietnam 400,Be Vietnam,sans-serif,1,0,1,regular
Be Vietnam 400 Italic,Be Vietnam,sans-serif,1,0,1,regular
Be Vietnam 500,Be Vietnam,sans-serif,1,0,1,medium
Be Vietnam 500 Italic,Be Vietnam,sans-serif,1,0,1,medium
Be Vietnam 600,Be Vietnam,sans-serif,1,0,1,semibold
Be Vietnam 600 Italic,Be Vietnam,sans-serif,1,0,1,semibold
Be Vietnam 700,Be Vietnam,sans-serif,1,0,1,bold
Be Vietnam 700 Italic,Be Vietnam,sans-serif,1,0,1,bold
Be Vietnam 800,Be Vietnam,sans-serif,1,0,1,extrabold
Be Vietnam 800 Italic,Be Vietnam,sans-serif,1,0,1,extrabold
Belgrano,Belgrano,serif,1,1,0,regular
Bellefair,Bellefair,serif,1,1,0,regular
Belleza,Belleza,sans-serif,1,0,0,regular
BenchNine 300,BenchNine,sans-serif,1,0,0,light
BenchNine 400,BenchNine,sans-serif,1,0,0,regular
BenchNine 700,BenchNine,sans-serif,1,0,0,bold
Bentham,Bentham,serif,1,1,0,regular
Berkshire Swash,Berkshire Swash,handwriting,1,0,0,regular
Beth Ellen,Beth Ellen,handwriting,1,0,0,regular
Bevan,Bevan,display,0,1,0,regular
Big Shoulders Display 100,Big Shoulders Display,display,0,0,0,thin
Big Shoulders Display 300,Big Shoulders Display,display,0,0,0,light
Big Shoulders Display 400,Big Shoulders Display,display,0,0,0,regular
Big Shoulders Display 500,Big Shoulders Display,display,0,0,0,medium
Big Shoulders Display 600,Big Shoulders Display,display,0,0,0,semibold
Big Shoulders Display 700,Big Shoulders Display,display,0,0,0,bold
Big Shoulders Display 800,Big Shoulders Display,display,0,0,0,extrabold
Big Shoulders Display 900,Big Shoulders Display,display,0,0,0,black
Big Shoulders Text 100,Big Shoulders Text,display,0,0,0,thin
Big Shoulders Text 300,Big Shoulders Text,display,0,0,0,light
Big Shoulders Text 400,Big Shoulders Text,display,0,0,0,regular
Big Shoulders Text 500,Big Shoulders Text,display,0,0,0,medium
Big Shoulders Text 600,Big Shoulders Text,display,0,0,0,semibold
Big Shoulders Text 700,Big Shoulders Text,display,0,0,0,bold
Big Shoulders Text 800,Big Shoulders Text,display,0,0,0,extrabold
Big Shoulders Text 900,Big Shoulders Text,display,0,0,0,black
Bigelow Rules,Bigelow Rules,display,0,1,0,regular
Bigshot One,Bigshot One,display,0,1,0,regular
Bilbo,Bilbo,handwriting,1,0,0,regular
Bilbo Swash Caps,Bilbo Swash Caps,handwriting,1,0,0,regular
BioRhyme 200,BioRhyme,serif,1,1,0,extralight
BioRhyme 300,BioRhyme,serif,1,1,0,light
BioRhyme 400,BioRhyme,serif,1,1,0,regular
BioRhyme 700,BioRhyme,serif,1,1,0,bold
BioRhyme 800,BioRhyme,serif,1,1,0,extrabold
BioRhyme Expanded 200,BioRhyme Expanded,serif,1,1,0,extralight
BioRhyme Expanded 300,BioRhyme Expanded,serif,1,1,0,light
BioRhyme Expanded 400,BioRhyme Expanded,serif,1,1,0,regular
BioRhyme Expanded 700,BioRhyme Expanded,serif,1,1,0,bold
BioRhyme Expanded 800,BioRhyme Expanded,serif,1,1,0,extrabold
Biryani 200,Biryani,sans-serif,1,0,0,extralight
Biryani 300,Biryani,sans-serif,1,0,0,light
Biryani 400,Biryani,sans-serif,1,0,0,regular
Biryani 600,Biryani,sans-serif,1,0,0,semibold
Biryani 700,Biryani,sans-serif,1,0,0,bold
Biryani 800,Biryani,sans-serif,1,0,0,extrabold
Biryani 900,Biryani,sans-serif,1,0,0,black
Bitter 400,Bitter,serif,1,1,0,regular
Bitter 400 Italic,Bitter,serif,1,1,1,regular
Bitter 700,Bitter,serif,1,1,1,bold
Black And White Picture,Black And White Picture,sans-serif,1,0,0,regular
Black Han Sans,Black Han Sans,sans-serif,1,0,0,regular
Black Ops One,Black Ops One,display,0,0,0,regular
Blinker 100,Blinker,sans-serif,1,0,0,thin
Blinker 200,Blinker,sans-serif,1,0,0,extralight
Blinker 300,Blinker,sans-serif,1,0,0,light
Blinker 400,Blinker,sans-serif,1,0,0,regular
Blinker 600,Blinker,sans-serif,1,0,0,semibold
Blinker 700,Blinker,sans-serif,1,0,0,bold
Blinker 800,Blinker,sans-serif,1,0,0,extrabold
Blinker 900,Blinker,sans-serif,1,0,0,black
Bonbon,Bonbon,handwriting,1,0,0,regular
Boogaloo,Boogaloo,display,0,0,0,regular
Bowlby One,Bowlby One,display,0,0,0,regular
Bowlby One SC,Bowlby One SC,display,0,0,0,regular
Brawler,Brawler,serif,1,1,0,regular
Bree Serif,Bree Serif,serif,1,1,0,regular
Bubblegum Sans,Bubblegum Sans,display,0,0,0,regular
Bubbler One,Bubbler One,sans-serif,1,0,0,regular
Buda,Buda,display,0,1,0,regular
Buenard 400,Buenard,serif,1,1,0,regular
Buenard 700,Buenard,serif,1,1,0,bold
Bungee,Bungee,display,0,1,0,regular
Bungee Hairline,Bungee Hairline,display,0,1,0,regular
Bungee Inline,Bungee Inline,display,0,1,0,regular
Bungee Outline,Bungee Outline,display,0,1,0,regular
Bungee Shade,Bungee Shade,display,0,1,0,regular
Butcherman,Butcherman,display,0,1,0,regular
Butterfly Kids,Butterfly Kids,handwriting,1,0,0,regular
Cabin 400,Cabin,sans-serif,1,0,0,regular
Cabin 400 Italic,Cabin,sans-serif,1,0,1,regular
Cabin 500,Cabin,sans-serif,1,0,1,medium
Cabin 500 Italic,Cabin,sans-serif,1,0,1,medium
Cabin 600,Cabin,sans-serif,1,0,1,semibold
Cabin 600 Italic,Cabin,sans-serif,1,0,1,semibold
Cabin 700,Cabin,sans-serif,1,0,1,bold
Cabin 700 Italic,Cabin,sans-serif,1,0,1,bold
Cabin Condensed 400,Cabin Condensed,sans-serif,1,0,0,regular
Cabin Condensed 500,Cabin Condensed,sans-serif,1,0,0,medium
Cabin Condensed 600,Cabin Condensed,sans-serif,1,0,0,semibold
Cabin Condensed 700,Cabin Condensed,sans-serif,1,0,0,bold
Cabin Sketch 400,Cabin Sketch,display,0,0,0,regular
Cabin Sketch 700,Cabin Sketch,display,0,0,0,bold
Caesar Dressing,Caesar Dressing,display,0,0,0,regular
Cagliostro,Cagliostro,sans-serif,1,0,0,regular
Cairo 200,Cairo,sans-serif,1,0,0,extralight
Cairo 300,Cairo,sans-serif,1,0,0,light
Cairo 400,Cairo,sans-serif,1,0,0,regular
Cairo 600,Cairo,sans-serif,1,0,0,semibold
Cairo 700,Cairo,sans-serif,1,0,0,bold
Cairo 900,Cairo,sans-serif,1,0,0,black
Calligraffitti,Calligraffitti,handwriting,1,0,0,regular
Cambay 400,Cambay,sans-serif,1,0,0,regular
Cambay 400 Italic,Cambay,sans-serif,1,0,1,regular
Cambay 700,Cambay,sans-serif,1,0,1,bold
Cambay 700 Italic,Cambay,sans-serif,1,0,1,bold
Cambo,Cambo,serif,1,1,0,regular
Candal,Candal,sans-serif,1,0,0,regular
Cantarell 400,Cantarell,sans-serif,1,0,0,regular
Cantarell 400 Italic,Cantarell,sans-serif,1,0,1,regular
Cantarell 700,Cantarell,sans-serif,1,0,1,bold
