name,family,category,is_body,is_serif,is_italic,weight,glyphs,
Fira Mono Medium,Fira Mono,monospace,1,1,0,500,,
Fira Mono Regular,Fira Mono,monospace,1,1,0,400,,
Fira Sans Black,Fira Sans,humanist,1,0,1,900,,
Fira Sans Black Italic,Fira Sans,humanist,1,0,1,900,,
Fira Sans Bold,Fira Sans,humanist,1,0,1,700,,
Fira Sans Bold Italic,Fira Sans,humanist,1,0,1,700,,
Fira Sans Extra Bold,Fira Sans,humanist,1,0,1,800,,
Fira Sans Extra Bold Italic,Fira Sans,humanist,1,0,1,800,,
Fira Sans Extra Light,Fira Sans,humanist,1,0,1,200,,
Fira Sans Extra Light Italic,Fira Sans,humanist,1,0,1,200,,
Fira Sans Light,Fira Sans,humanist,1,0,1,300,,
Fira Sans Light Italic,Fira Sans,humanist,1,0,1,300,,
Fira Sans Medium,Fira Sans,humanist,1,0,1,500,,
Fira Sans Medium Italic,Fira Sans,humanist,1,0,1,500,,
Fira Sans Regular,Fira Sans,humanist,1,0,1,400,,
Fira Sans Regular Italic,Fira Sans,humanist,1,0,1,400,,
Fira Sans Semi Bold,Fira Sans,humanist,1,0,1,600,,
Fira Sans Semi Bold Italic,Fira Sans,humanist,1,0,1,600,,
Fira Sans Thin,Fira Sans,humanist,1,0,0,100,,
Fira Sans Thin Italic,Fira Sans,humanist,1,0,1,100,,
Fira Sans Condensed Black,Fira Sans Condensed,humanist,1,0,1,900,,
Fira Sans Condensed Black Italic,Fira Sans Condensed,humanist,1,0,1,900,,
Fira Sans Condensed Bold,Fira Sans Condensed,humanist,1,0,1,700,,
Fira Sans Condensed Bold Italic,Fira Sans Condensed,humanist,1,0,1,700,,
Fira Sans Condensed Extra Bold,Fira Sans Condensed,humanist,1,0,1,800,,
Fira Sans Condensed Extra Bold Italic,Fira Sans Condensed,humanist,1,0,1,800,,
Fira Sans Condensed Extra Light,Fira Sans Condensed,humanist,1,0,1,200,,
Fira Sans Condensed Extra Light Italic,Fira Sans Condensed,humanist,1,0,1,200,,
Fira Sans Condensed Light,Fira Sans Condensed,humanist,1,0,1,300,,
Fira Sans Condensed Light Italic,Fira Sans Condensed,humanist,1,0,1,300,,
Fira Sans Condensed Medium,Fira Sans Condensed,humanist,1,0,1,500,,
Fira Sans Condensed Medium Italic,Fira Sans Condensed,humanist,1,0,1,500,,
Fira Sans Condensed Regular,Fira Sans Condensed,humanist,1,0,1,400,,
Fira Sans Condensed Regular Italic,Fira Sans Condensed,humanist,1,0,1,400,,
Fira Sans Condensed Semi Bold,Fira Sans Condensed,humanist,1,0,1,600,,
Fira Sans Condensed Semi Bold Italic,Fira Sans Condensed,humanist,1,0,1,600,,
Fira Sans Condensed Thin,Fira Sans Condensed,humanist,1,0,0,100,,
Fira Sans Condensed Thin Italic,Fira Sans Condensed,humanist,1,0,1,100,,
Fira Sans Extra Condensed Black,Fira Sans Extra Condensed,humanist,1,0,1,900,,
Fira Sans Extra Condensed Black Italic,Fira Sans Extra Condensed,humanist,1,0,1,900,,
Fira Sans Extra Condensed Bold,Fira Sans Extra Condensed,humanist,1,0,1,700,,
Fira Sans Extra Condensed Bold Italic,Fira Sans Extra Condensed,humanist,1,0,1,700,,
Fira Sans Extra Condensed Extra Bold,Fira Sans Extra Condensed,humanist,1,0,1,800,,
Fira Sans Extra Condensed Extra Bold Italic,Fira Sans Extra Condensed,humanist,1,0,1,800,,
Fira Sans Extra Condensed Extra Light,Fira Sans Extra Condensed,humanist,1,0,1,200,,
Fira Sans Extra Condensed Extra Light Italic,Fira Sans Extra Condensed,humanist,1,0,1,200,,
Fira Sans Extra Condensed Light,Fira Sans Extra Condensed,humanist,1,0,1,300,,
Fira Sans Extra Condensed Light Italic,Fira Sans Extra Condensed,humanist,1,0,1,300,,
Fira Sans Extra Condensed Medium,Fira Sans Extra Condensed,humanist,1,0,1,500,,
Fira Sans Extra Condensed Medium Italic,Fira Sans Extra Condensed,humanist,1,0,1,500,,
Fira Sans Extra Condensed Regular,Fira Sans Extra Condensed,humanist,1,0,1,400,,
Fira Sans Extra Condensed Regular Italic,Fira Sans Extra Condensed,humanist,1,0,1,400,,
Fira Sans Extra Condensed Semi Bold,Fira Sans Extra Condensed,humanist,1,0,1,600,,
Fira Sans Extra Condensed Semi Bold Italic,Fira Sans Extra Condensed,humanist,1,0,1,600,,
Fira Sans Extra Condensed Thin,Fira Sans Extra Condensed,humanist,1,0,0,100,,
Fira Sans Extra Condensed Thin Italic,Fira Sans Extra Condensed,humanist,1,0,1,100,,
Fjalla One,Fjalla One,modern,1,0,0,400,,
Fjord One,Fjord One,classical,1,1,0,400,,
Flamenco Light,Flamenco,slab serif,0,1,0,300,,
Flamenco Regular,Flamenco,slab serif,0,1,0,400,,
Flavors,Flavors,handwriting,0,1,0,400,,
Fondamento Regular,Fondamento,medieval,1,0,0,400,,
Fondamento Regular Italic,Fondamento,medieval,1,0,1,400,,
Fontdiner Swanky,Fontdiner Swanky,informal,0,1,0,400,,
Forum,Forum,oldstyle,0,1,0,400,,
Francois One,Francois One,contemporary,1,0,0,400,,
Frank Ruhl Libre Black,Frank Ruhl Libre,classical,1,1,0,900,,
Frank Ruhl Libre Bold,Frank Ruhl Libre,classical,1,1,0,700,,
Frank Ruhl Libre Light,Frank Ruhl Libre,classical,1,1,0,300,,
Frank Ruhl Libre Medium,Frank Ruhl Libre,classical,1,1,0,500,,
Frank Ruhl Libre Regular,Frank Ruhl Libre,classical,1,1,0,400,,
Freckle Face,Freckle Face,display,0,1,0,400,,
Fredericka the Great,Fredericka the Great,informal,0,1,0,400,,
Fredoka One,Fredoka One,informal,0,1,0,400,,
Fresca,Fresca,informal,1,0,0,400,,
Frijole,Frijole,display,0,0,0,400,,
Fruktur,Fruktur,display,0,1,0,400,,
Fugaz One,Fugaz One,modern,0,1,0,400,,
Gabriela,Gabriela,serif,1,1,0,400,*,
Gaegu Bold,Gaegu,handwriting,1,0,0,700,,
Gaegu Light,Gaegu,handwriting,1,0,0,300,,
Gaegu Regular,Gaegu,handwriting,1,0,0,400,,
Gafata,Gafata,humanist,1,0,0,400,,
Galada,Galada,display,0,1,0,400,*,
Galdeano,Galdeano,sans-serif,1,0,0,400,*,
Galindo,Galindo,display,0,0,0,400,*,
Gamja Flower,Gamja Flower,handwriting,1,0,0,400,*,
Gayathri Bold,Gayathri,sans-serif,1,0,0,700,*,
Gayathri Regular,Gayathri,sans-serif,1,0,0,400,*,
Gayathri Thin,Gayathri,modern,1,0,0,100,,
Gentium Basic Bold,Gentium Basic,oldstyle,1,1,1,700,,
Gentium Basic Bold Italic,Gentium Basic,oldstyle,1,1,1,700,,
Gentium Basic Regular,Gentium Basic,oldstyle,1,1,0,400,,
Gentium Basic Regular Italic,Gentium Basic,oldstyle,1,1,1,400,,
Gentium Book Basic Bold,Gentium Book Basic,oldstyle,1,1,1,700,,
Gentium Book Basic Bold Italic,Gentium Book Basic,oldstyle,1,1,1,700,,
Gentium Book Basic Regular,Gentium Book Basic,oldstyle,1,1,0,400,,
Gentium Book Basic Regular Italic,Gentium Book Basic,oldstyle,1,1,1,400,,
Geo Regular,Geo,geometric,1,0,0,400,,
Geo Regular Italic,Geo,geometric,1,0,1,400,,
Geostar,Geostar,display,0,1,0,400,*,
Geostar Fill,Geostar Fill,display,0,1,0,400,*,
Germania One,Germania One,medieval,0,1,0,400,,
Gidugu,Gidugu,sans-serif,1,0,0,400,*,
Gilda Display,Gilda Display,serif,1,1,0,400,*,
Give You Glory,Give You Glory,handwriting,1,0,0,400,*,
Glass Antiqua,Glass Antiqua,display,0,1,0,400,*,
Glegoo Bold,Glegoo,modern,1,1,0,700,,
Glegoo Regular,Glegoo,modern,1,1,0,400,,
Gloria Hallelujah,Gloria Hallelujah,handwriting,1,0,0,400,,
Goblin One,Goblin One,industrial,0,1,0,400,,
Gochi Hand,Gochi Hand,handwriting,1,0,0,400,*,
Gorditas Bold,Gorditas,informal,0,1,0,700,,
Gorditas Regular,Gorditas,informal,0,1,0,400,,
Gothic A1 Black,Gothic A1,sans-serif,1,0,0,900,*,
Gothic A1 Bold,Gothic A1,sans-serif,1,0,0,700,*,
Gothic A1 Extra Bold,Gothic A1,sans-serif,1,0,0,800,*,
Gothic A1 Extra Light,Gothic A1,contemporary,1,0,0,200,,
Gothic A1 Light,Gothic A1,sans-serif,1,0,0,300,*,
Gothic A1 Medium,Gothic A1,sans-serif,1,0,0,500,*,
Gothic A1 Regular,Gothic A1,sans-serif,1,0,0,400,*,
Gothic A1 Semi Bold,Gothic A1,sans-serif,1,0,0,600,*,
Gothic A1 Thin,Gothic A1,modern,1,0,0,100,,
Goudy Bookletter 1911,Goudy Bookletter 1911,oldstyle,1,1,0,400,,
Graduate,Graduate,display,0,1,0,400,,
Grand Hotel,Grand Hotel,script,1,0,0,400,,
Gravitas One,Gravitas One,modern,0,1,0,400,,
Great Vibes,Great Vibes,script,1,0,0,400,,
Grenze Black,Grenze,contemporary,1,1,1,900,,
Grenze Black Italic,Grenze,contemporary,1,1,1,900,,
Grenze Bold,Grenze,contemporary,1,1,1,700,,
Grenze Bold Italic,Grenze,contemporary,1,1,1,700,,
Grenze Extra Bold,Grenze,contemporary,1,1,1,800,,
Grenze Extra Bold Italic,Grenze,contemporary,1,1,1,800,,
Grenze Extra Light,Grenze,contemporary,1,1,1,200,,
Grenze Extra Light Italic,Grenze,contemporary,1,1,1,200,,
Grenze Light,Grenze,contemporary,1,1,1,300,,
Grenze Light Italic,Grenze,contemporary,1,1,1,300,,
Grenze Medium,Grenze,contemporary,1,1,1,500,,
Grenze Medium Italic,Grenze,contemporary,1,1,1,500,,
Grenze Regular,Grenze,contemporary,1,1,1,400,,
Grenze Regular Italic,Grenze,contemporary,1,1,1,400,,
Grenze Semi Bold,Grenze,contemporary,1,1,1,600,,
Grenze Semi Bold Italic,Grenze,contemporary,1,1,1,600,,
Grenze Thin,Grenze,medieval,1,1,0,100,,
Grenze Thin Italic,Grenze,contemporary,1,1,1,100,,
Griffy,Griffy,display,0,1,0,400,*,
Gruppo,Gruppo,display,0,0,0,400,*,
Gudea Bold,Gudea,modern,1,0,1,700,,
Gudea Regular,Gudea,modern,1,0,0,400,,
Gudea Regular Italic,Gudea,modern,1,0,1,400,,
Gugi,Gugi,display,0,0,0,400,*,
Gurajada,Gurajada,serif,1,1,0,400,*,
Habibi,Habibi,contemporary,1,1,0,400,,
Halant Bold,Halant,serif,1,1,0,700,*,
Halant Light,Halant,serif,1,1,0,300,*,
Halant Medium,Halant,serif,1,1,0,500,*,
Halant Regular,Halant,serif,1,1,0,400,*,
Halant Semi Bold,Halant,serif,1,1,0,600,*,
Hammersmith One,Hammersmith One,geometric,1,0,0,400,,
Hanalei,Hanalei,informal,0,0,0,400,,
Hanalei Fill,Hanalei Fill,informal,0,0,0,400,,
Handlee,Handlee,handwriting,1,0,0,400,,
Happy Monkey,Happy Monkey,informal,0,0,0,400,,
Harmattan,Harmattan,sans-serif,1,0,0,400,*,
Headland One,Headland One,serif,1,1,0,400,*,
Heebo Black,Heebo,humanist,1,0,0,900,,
Heebo Bold,Heebo,humanist,1,0,0,700,,
Heebo Extra Bold,Heebo,humanist,1,0,0,800,,
Heebo Light,Heebo,humanist,1,0,0,300,,
Heebo Medium,Heebo,humanist,1,0,0,500,,
Heebo Regular,Heebo,humanist,1,0,0,400,,
Heebo Thin,Heebo,humanist,1,0,0,100,,
Henny Penny,Henny Penny,informal,0,1,0,400,,
Hepta Slab Black,Hepta Slab,serif,1,1,0,900,*,
Hepta Slab Bold,Hepta Slab,serif,1,1,0,700,*,
Hepta Slab Extra Bold,Hepta Slab,serif,1,1,0,800,*,
Hepta Slab Extra Light,Hepta Slab,slab serif,1,1,0,200,,
Hepta Slab Light,Hepta Slab,serif,1,1,0,300,*,
Hepta Slab Medium,Hepta Slab,serif,1,1,0,500,*,
Hepta Slab Regular,Hepta Slab,serif,1,1,0,400,*,
Hepta Slab Semi Bold,Hepta Slab,serif,1,1,0,600,*,
Hepta Slab Thin,Hepta Slab,slab serif,1,1,0,100,,
Herr Von Muellerhoff,Herr Von Muellerhoff,script,1,0,0,400,,
Hi Melody,Hi Melody,handwriting,1,0,0,400,,
Hind Bold,Hind,geometric,1,0,0,700,,
Hind Light,Hind,geometric,1,0,0,300,,
Hind Medium,Hind,geometric,1,0,0,500,,
Hind Regular,Hind,geometric,1,0,0,400,,
Hind Semi Bold,Hind,geometric,1,0,0,600,,
Hind Guntur Bold,Hind Guntur,sans-serif,1,0,0,700,*,
Hind Guntur Light,Hind Guntur,sans-serif,1,0,0,300,*,
Hind Guntur Medium,Hind Guntur,sans-serif,1,0,0,500,*,
Hind Guntur Regular,Hind Guntur,sans-serif,1,0,0,400,*,
Hind Guntur Semi Bold,Hind Guntur,sans-serif,1,0,0,600,*,
Hind Madurai Bold,Hind Madurai,sans-serif,1,0,0,700,*,
Hind Madurai Light,Hind Madurai,sans-serif,1,0,0,300,*,
Hind Madurai Medium,Hind Madurai,sans-serif,1,0,0,500,*,
Hind Madurai Regular,Hind Madurai,sans-serif,1,0,0,400,*,
Hind Madurai Semi Bold,Hind Madurai,sans-serif,1,0,0,600,*,
Hind Siliguri Bold,Hind Siliguri,sans-serif,1,0,0,700,*,
Hind Siliguri Light,Hind Siliguri,sans-serif,1,0,0,300,*,
Hind Siliguri Medium,Hind Siliguri,sans-serif,1,0,0,500,*,
Hind Siliguri Regular,Hind Siliguri,sans-serif,1,0,0,400,*,
Hind Siliguri Semi Bold,Hind Siliguri,sans-serif,1,0,0,600,*,
Hind Vadodara Bold,Hind Vadodara,sans-serif,1,0,0,700,*,
Hind Vadodara Light,Hind Vadodara,sans-serif,1,0,0,300,*,
Hind Vadodara Medium,Hind Vadodara,sans-serif,1,0,0,500,*,
Hind Vadodara Regular,Hind Vadodara,sans-serif,1,0,0,400,*,
Hind Vadodara Semi Bold,Hind Vadodara,sans-serif,1,0,0,600,*,
Holtwood One SC,Holtwood One SC,serif,1,1,0,400,*,
Homemade Apple,Homemade Apple,handwriting,1,0,0,400,,
Homenaje,Homenaje,sans-serif,1,0,0,400,*,
IBM Plex Mono Bold,IBM Plex Mono,monospace,1,1,1,700,,
IBM Plex Mono Bold Italic,IBM Plex Mono,monospace,1,1,1,700,,
IBM Plex Mono Extra Light,IBM Plex Mono,monospace,1,1,1,200,,
IBM Plex Mono Extra Light Italic,IBM Plex Mono,monospace,1,1,1,200,,
IBM Plex Mono Light,IBM Plex Mono,monospace,1,1,1,300,,
IBM Plex Mono Light Italic,IBM Plex Mono,monospace,1,1,1,300,,
IBM Plex Mono Medium,IBM Plex Mono,monospace,1,1,1,500,,
IBM Plex Mono Medium Italic,IBM Plex Mono,monospace,1,1,1,500,,
IBM Plex Mono Regular,IBM Plex Mono,monospace,1,1,1,400,,
IBM Plex Mono Regular Italic,IBM Plex Mono,monospace,1,1,1,400,,
IBM Plex Mono Semi Bold,IBM Plex Mono,monospace,1,1,1,600,,
IBM Plex Mono Semi Bold Italic,IBM Plex Mono,monospace,1,1,1,600,,
IBM Plex Mono Thin,IBM Plex Mono,monospace,1,1,0,100,,
IBM Plex Mono Thin Italic,IBM Plex Mono,monospace,1,1,1,100,,
IBM Plex Sans Bold,IBM Plex Sans,geometric,1,0,1,700,,
IBM Plex Sans Bold Italic,IBM Plex Sans,geometric,1,0,1,700,,
IBM Plex Sans Extra Light,IBM Plex Sans,geometric,1,0,1,200,,
IBM Plex Sans Extra Light Italic,IBM Plex Sans,geometric,1,0,1,200,,
IBM Plex Sans Light,IBM Plex Sans,geometric,1,0,1,300,,
IBM Plex Sans Light Italic,IBM Plex Sans,geometric,1,0,1,300,,
IBM Plex Sans Medium,IBM Plex Sans,geometric,1,0,1,500,,
IBM Plex Sans Medium Italic,IBM Plex Sans,geometric,1,0,1,500,,
IBM Plex Sans Regular,IBM Plex Sans,geometric,1,0,1,400,,
IBM Plex Sans Regular Italic,IBM Plex Sans,geometric,1,0,1,400,,
IBM Plex Sans Semi Bold,IBM Plex Sans,geometric,1,0,1,600,,
IBM Plex Sans Semi Bold Italic,IBM Plex Sans,geometric,1,0,1,600,,
IBM Plex Sans Thin,IBM Plex Sans,geometric,1,0,0,100,,
IBM Plex Sans Thin Italic,IBM Plex Sans,geometric,1,0,1,100,,
IBM Plex Sans Condensed Bold,IBM Plex Sans Condensed,geometric,1,0,1,700,,
IBM Plex Sans Condensed Bold Italic,IBM Plex Sans Condensed,geometric,1,0,1,700,,
IBM Plex Sans Condensed Extra Light,IBM Plex Sans Condensed,geometric,1,0,1,200,,
IBM Plex Sans Condensed Extra Light Italic,IBM Plex Sans Condensed,geometric,1,0,1,200,,
IBM Plex Sans Condensed Light,IBM Plex Sans Condensed,geometric,1,0,1,300,,
IBM Plex Sans Condensed Light Italic,IBM Plex Sans Condensed,geometric,1,0,1,300,,
IBM Plex Sans Condensed Medium,IBM Plex Sans Condensed,geometric,1,0,1,500,,
IBM Plex Sans Condensed Medium Italic,IBM Plex Sans Condensed,geometric,1,0,1,500,,
IBM Plex Sans Condensed Regular,IBM Plex Sans Condensed,geometric,1,0,1,400,,
IBM Plex Sans Condensed Regular Italic,IBM Plex Sans Condensed,geometric,1,0,1,400,,
IBM Plex Sans Condensed Semi Bold,IBM Plex Sans Condensed,geometric,1,0,1,600,,
IBM Plex Sans Condensed Semi Bold Italic,IBM Plex Sans Condensed,geometric,1,0,1,600,,
IBM Plex Sans Condensed Thin,IBM Plex Sans Condensed,geometric,1,0,0,100,,
IBM Plex Sans Condensed Thin Italic,IBM Plex Sans Condensed,geometric,1,0,1,100,,
IBM Plex Serif Bold,IBM Plex Serif,contemporary,1,1,1,700,,
IBM Plex Serif Bold Italic,IBM Plex Serif,contemporary,1,1,1,700,,
IBM Plex Serif Extra Light,IBM Plex Serif,contemporary,1,1,1,200,,
IBM Plex Serif Extra Light Italic,IBM Plex Serif,contemporary,1,1,1,200,,
IBM Plex Serif Light,IBM Plex Serif,contemporary,1,1,1,300,,
IBM Plex Serif Light Italic,IBM Plex Serif,contemporary,1,1,1,300,,
IBM Plex Serif Medium,IBM Plex Serif,contemporary,1,1,1,500,,
IBM Plex Serif Medium Italic,IBM Plex Serif,contemporary,1,1,1,500,,
IBM Plex Serif Regular,IBM Plex Serif,contemporary,1,1,1,400,,
IBM Plex Serif Regular Italic,IBM Plex Serif,contemporary,1,1,1,400,,
IBM Plex Serif Semi Bold,IBM Plex Serif,contemporary,1,1,1,600,,
IBM Plex Serif Semi Bold Italic,IBM Plex Serif,contemporary,1,1,1,600,,
IBM Plex Serif Thin,IBM Plex Serif,contemporary,1,1,0,100,,
IBM Plex Serif Thin Italic,IBM Plex Serif,contemporary,1,1,1,100,,
Iceberg,Iceberg,display,0,1,0,400,*,
Iceland,Iceland,display,0,1,0,400,*,
IM Fell Double Pica Regular,IM Fell Double Pica,oldstyle,1,1,0,400,,
IM Fell Double Pica Regular Italic,IM Fell Double Pica,oldstyle,1,1,1,400,,
IM Fell Double Pica SC,IM Fell Double Pica SC,oldstyle,1,1,0,400,,
IM Fell DW Pica Regular,IM Fell DW Pica,oldstyle,1,1,0,400,,
IM Fell DW Pica Regular Italic,IM Fell DW Pica,oldstyle,1,1,1,400,,
IM Fell DW Pica SC,IM Fell DW Pica SC,oldstyle,1,1,0,400,,
IM Fell English Regular,IM Fell English,oldstyle,1,1,0,400,,
IM Fell English Regular Italic,IM Fell English,oldstyle,1,1,1,400,,
IM Fell English SC,IM Fell English SC,oldstyle,1,1,0,400,,
IM Fell French Canon Regular,IM Fell French Canon,oldstyle,1,1,0,400,,
IM Fell French Canon Regular Italic,IM Fell French Canon,oldstyle,1,1,1,400,,
IM Fell French Canon SC,IM Fell French Canon SC,oldstyle,1,1,0,400,,
IM Fell Great Primer Regular,IM Fell Great Primer,oldstyle,1,1,0,400,,
IM Fell Great Primer Regular Italic,IM Fell Great Primer,oldstyle,1,1,1,400,,
IM Fell Great Primer SC,IM Fell Great Primer SC,oldstyle,1,1,0,400,,
Imprima,Imprima,sans-serif,1,0,0,400,*,
Inconsolata Bold,Inconsolata,monospace,1,1,0,700,,
Inconsolata Regular,Inconsolata,monospace,1,1,0,400,,
Inder,Inder,contemporary,1,0,0,400,,
Indie Flower,Indie Flower,handwriting,1,0,0,400,,
Inika Bold,Inika,serif,1,1,0,700,*,
Inika Regular,Inika,serif,1,1,0,400,*,
Inknut Antiqua Black,Inknut Antiqua,oldstyle,1,1,0,900,,
Inknut Antiqua Bold,Inknut Antiqua,oldstyle,1,1,0,700,,
Inknut Antiqua Extra Bold,Inknut Antiqua,oldstyle,1,1,0,800,,
Inknut Antiqua Light,Inknut Antiqua,oldstyle,1,1,0,300,,
Inknut Antiqua Medium,Inknut Antiqua,oldstyle,1,1,0,500,,
Inknut Antiqua Regular,Inknut Antiqua,oldstyle,1,1,0,400,,
Inknut Antiqua Semi Bold,Inknut Antiqua,oldstyle,1,1,0,600,,
Irish Grover,Irish Grover,display,0,1,0,400,*,
Istok Web Bold,Istok Web,geometric,1,0,1,700,,
Istok Web Bold Italic,Istok Web,geometric,1,0,1,700,,
Istok Web Regular,Istok Web,geometric,1,0,0,400,,
Istok Web Regular Italic,Istok Web,geometric,1,0,1,400,,
Italiana,Italiana,humanist,1,1,0,400,,
Italianno,Italianno,script,1,0,0,400,,
Itim,Itim,handwriting,1,0,0,400,*,
Jacques Francois,Jacques Francois,serif,1,1,0,400,,
Jacques Francois Shadow,Jacques Francois Shadow,display,0,1,0,400,,
Jaldi Bold,Jaldi,sans-serif,1,0,0,700,*,
Jaldi Regular,Jaldi,sans-serif,1,0,0,400,*,
Jim Nightshade,Jim Nightshade,handwriting,1,0,0,400,*,
Jockey One,Jockey One,industrial,1,0,0,400,,
Jolly Lodger,Jolly Lodger,display,0,0,0,400,*,
Jomhuria,Jomhuria,humanist,0,1,0,400,,
Josefin Sans Bold,Josefin Sans,geometric,1,0,1,700,,
Josefin Sans Bold Italic,Josefin Sans,geometric,1,0,1,700,,
Josefin Sans Light,Josefin Sans,geometric,1,0,1,300,,
Josefin Sans Light Italic,Josefin Sans,geometric,1,0,1,300,,
Josefin Sans Regular,Josefin Sans,geometric,1,0,1,400,,
Josefin Sans Regular Italic,Josefin Sans,geometric,1,0,1,400,,
Josefin Sans Semi Bold,Josefin Sans,geometric,1,0,1,600,,
Josefin Sans Semi Bold Italic,Josefin Sans,geometric,1,0,1,600,,
Josefin Sans Thin,Josefin Sans,geometric,1,0,0,100,,
Josefin Sans Thin Italic,Josefin Sans,geometric,1,0,1,100,,
Josefin Slab Bold,Josefin Slab,slab serif,1,1,1,700,,
Josefin Slab Bold Italic,Josefin Slab,slab serif,1,1,1,700,,
Josefin Slab Light,Josefin Slab,slab serif,1,1,1,300,,
Josefin Slab Light Italic,Josefin Slab,slab serif,1,1,1,300,,
Josefin Slab Regular,Josefin Slab,slab serif,1,1,1,400,,
Josefin Slab Regular Italic,Josefin Slab,slab serif,1,1,1,400,,
Josefin Slab Semi Bold,Josefin Slab,slab serif,1,1,1,600,,
Josefin Slab Semi Bold Italic,Josefin Slab,slab serif,1,1,1,600,,
Josefin Slab Thin,Josefin Slab,slab serif,1,1,0,100,,
Josefin Slab Thin Italic,Josefin Slab,slab serif,1,1,1,100,,
Joti One,Joti One,display,0,0,0,400,*,
Jua,Jua,sans-serif,1,0,0,400,*,
Judson Bold,Judson,oldstyle,1,1,1,700,,
Judson Regular,Judson,oldstyle,1,1,0,400,,
Judson Regular Italic,Judson,oldstyle,1,1,1,400,,
Julee,Julee,handwriting,1,0,0,400,*,
Julius Sans One,Julius Sans One,display,1,0,0,400,,
Junge,Junge,serif,1,1,0,400,*,
Jura Bold,Jura,sans-serif,1,0,0,700,*,
Jura Light,Jura,sans-serif,1,0,0,300,*,
Jura Medium,Jura,sans-serif,1,0,0,500,*,
Jura Regular,Jura,sans-serif,1,0,0,400,*,
Jura Semi Bold,Jura,sans-serif,1,0,0,600,*,
Just Another Hand,Just Another Hand,handwriting,1,0,0,400,,
Just Me Again Down Here,Just Me Again Down Here,handwriting,1,0,0,400,*,
K2D Bold,K2D,sans-serif,1,0,1,700,*,
K2D Bold Italic,K2D,sans-serif,1,0,1,700,*,
K2D Extra Bold,K2D,sans-serif,1,0,1,800,*,
K2D Extra Bold Italic,K2D,sans-serif,1,0,1,800,*,
K2D Extra Light,K2D,modern,1,0,1,200,,
K2D Extra Light Italic,K2D,modern,1,0,1,200,,
K2D Light,K2D,sans-serif,1,0,1,300,*,
K2D Light Italic,K2D,sans-serif,1,0,1,300,*,
K2D Medium,K2D,sans-serif,1,0,1,500,*,
K2D Medium Italic,K2D,sans-serif,1,0,1,500,*,
K2D Regular,K2D,sans-serif,1,0,1,400,*,
K2D Regular Italic,K2D,sans-serif,1,0,1,400,*,
K2D Semi Bold,K2D,sans-serif,1,0,1,600,*,
K2D Semi Bold Italic,K2D,sans-serif,1,0,1,600,*,
K2D Thin,K2D,contemporary,1,0,0,100,,
K2D Thin Italic,K2D,contemporary,1,0,1,100,,
Kadwa Bold,Kadwa,serif,1,1,0,700,*,
Kadwa Regular,Kadwa,serif,1,1,0,400,*,
Kalam Bold,Kalam,handwriting,1,0,0,700,,
Kalam Light,Kalam,handwriting,1,0,0,300,,
Kalam Regular,Kalam,handwriting,1,0,0,400,,
Kameron Bold,Kameron,slab serif,1,1,0,700,,
Kameron Regular,Kameron,slab serif,1,1,0,400,,
Kanit Black,Kanit,contemporary,1,0,1,900,,
Kanit Black Italic,Kanit,contemporary,1,0,1,900,,
Kanit Bold,Kanit,contemporary,1,0,1,700,,
Kanit Bold Italic,Kanit,contemporary,1,0,1,700,,
Kanit Extra Bold,Kanit,contemporary,1,0,1,800,,
Kanit Extra Bold Italic,Kanit,contemporary,1,0,1,800,,
Kanit Extra Light,Kanit,contemporary,1,0,1,200,,
Kanit Extra Light Italic,Kanit,contemporary,1,0,1,200,,
Kanit Light,Kanit,contemporary,1,0,1,300,,
Kanit Light Italic,Kanit,contemporary,1,0,1,300,,
Kanit Medium,Kanit,contemporary,1,0,1,500,,
Kanit Medium Italic,Kanit,contemporary,1,0,1,500,,
Kanit Regular,Kanit,contemporary,1,0,1,400,,
Kanit Regular Italic,Kanit,contemporary,1,0,1,400,,
Kanit Semi Bold,Kanit,contemporary,1,0,1,600,,
Kanit Semi Bold Italic,Kanit,contemporary,1,0,1,600,,
Kanit Thin,Kanit,contemporary,1,0,0,100,,
Kanit Thin Italic,Kanit,contemporary,1,0,1,100,,
Karla Bold,Karla,contemporary,1,0,1,700,,
Karla Bold Italic,Karla,contemporary,1,0,1,700,,
Karla Regular,Karla,contemporary,1,0,0,400,,
Karla Regular Italic,Karla,contemporary,1,0,1,400,,
Karma Bold,Karma,serif,1,1,0,700,*,
Karma Light,Karma,serif,1,1,0,300,*,
Karma Medium,Karma,serif,1,1,0,500,*,
Karma Regular,Karma,serif,1,1,0,400,*,
Karma Semi Bold,Karma,serif,1,1,0,600,*,
Katibeh,Katibeh,display,0,1,0,400,*,
Kaushan Script,Kaushan Script,script,1,0,0,400,,
Kavivanar,Kavivanar,handwriting,1,0,0,400,,
Kavoon,Kavoon,retro,0,1,0,400,,
Keania One,Keania One,display,0,1,0,400,*,
Kelly Slab,Kelly Slab,slab serif,0,1,0,400,,
Kenia,Kenia,display,0,1,0,400,*,
Khand Bold,Khand,monospace,1,0,0,700,,
Khand Light,Khand,monospace,1,0,0,300,,
Khand Medium,Khand,monospace,1,0,0,500,,
Khand Regular,Khand,monospace,1,0,0,400,,
Khand Semi Bold,Khand,monospace,1,0,0,600,,
Khula Bold,Khula,contemporary,1,0,0,700,,
Khula Extra Bold,Khula,contemporary,1,0,0,800,,
Khula Light,Khula,contemporary,1,0,0,300,,
