name,family,category,is_body,is_serif,is_italic,weight_num,weight_str,url,idx
Elsie Swash Caps 900,Elsie Swash Caps,display,0,1,0,900,Black,http://fonts.google.com/specimen/Elsie+Swash+Caps,733
Emblema One,Emblema One,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Emblema+One,734
Emilys Candy,Emilys Candy,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Emilys+Candy,735
Encode Sans 100,Encode Sans,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Encode+Sans,736
Encode Sans 200,Encode Sans,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Encode+Sans,737
Encode Sans 300,Encode Sans,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Encode+Sans,738
Encode Sans 400,Encode Sans,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Encode+Sans,739
Encode Sans 500,Encode Sans,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Encode+Sans,740
Encode Sans 600,Encode Sans,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Encode+Sans,741
Encode Sans 700,Encode Sans,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Encode+Sans,742
Encode Sans 800,Encode Sans,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Encode+Sans,743
Encode Sans 900,Encode Sans,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Encode+Sans,744
Encode Sans Condensed 100,Encode Sans Condensed,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Encode+Sans+Condensed,745
Encode Sans Condensed 200,Encode Sans Condensed,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Encode+Sans+Condensed,746
Encode Sans Condensed 300,Encode Sans Condensed,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Encode+Sans+Condensed,747
Encode Sans Condensed 400,Encode Sans Condensed,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Encode+Sans+Condensed,748
Encode Sans Condensed 500,Encode Sans Condensed,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Encode+Sans+Condensed,749
Encode Sans Condensed 600,Encode Sans Condensed,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Encode+Sans+Condensed,750
Encode Sans Condensed 700,Encode Sans Condensed,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Encode+Sans+Condensed,751
Encode Sans Condensed 800,Encode Sans Condensed,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Encode+Sans+Condensed,752
Encode Sans Condensed 900,Encode Sans Condensed,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Encode+Sans+Condensed,753
Encode Sans Expanded 100,Encode Sans Expanded,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Encode+Sans+Expanded,754
Encode Sans Expanded 200,Encode Sans Expanded,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Encode+Sans+Expanded,755
Encode Sans Expanded 300,Encode Sans Expanded,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Encode+Sans+Expanded,756
Encode Sans Expanded 400,Encode Sans Expanded,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Encode+Sans+Expanded,757
Encode Sans Expanded 500,Encode Sans Expanded,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Encode+Sans+Expanded,758
Encode Sans Expanded 600,Encode Sans Expanded,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Encode+Sans+Expanded,759
Encode Sans Expanded 700,Encode Sans Expanded,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Encode+Sans+Expanded,760
Encode Sans Expanded 800,Encode Sans Expanded,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Encode+Sans+Expanded,761
Encode Sans Expanded 900,Encode Sans Expanded,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Encode+Sans+Expanded,762
Encode Sans Semi Condensed 100,Encode Sans Semi Condensed,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Encode+Sans+Semi+Condensed,763
Encode Sans Semi Condensed 200,Encode Sans Semi Condensed,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Encode+Sans+Semi+Condensed,764
Encode Sans Semi Condensed 300,Encode Sans Semi Condensed,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Encode+Sans+Semi+Condensed,765
Encode Sans Semi Condensed 400,Encode Sans Semi Condensed,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Encode+Sans+Semi+Condensed,766
Encode Sans Semi Condensed 500,Encode Sans Semi Condensed,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Encode+Sans+Semi+Condensed,767
Encode Sans Semi Condensed 600,Encode Sans Semi Condensed,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Encode+Sans+Semi+Condensed,768
Encode Sans Semi Condensed 700,Encode Sans Semi Condensed,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Encode+Sans+Semi+Condensed,769
Encode Sans Semi Condensed 800,Encode Sans Semi Condensed,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Encode+Sans+Semi+Condensed,770
Encode Sans Semi Condensed 900,Encode Sans Semi Condensed,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Encode+Sans+Semi+Condensed,771
Encode Sans Semi Expanded 100,Encode Sans Semi Expanded,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Encode+Sans+Semi+Expanded,772
Encode Sans Semi Expanded 200,Encode Sans Semi Expanded,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Encode+Sans+Semi+Expanded,773
Encode Sans Semi Expanded 300,Encode Sans Semi Expanded,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Encode+Sans+Semi+Expanded,774
Encode Sans Semi Expanded 400,Encode Sans Semi Expanded,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Encode+Sans+Semi+Expanded,775
Encode Sans Semi Expanded 500,Encode Sans Semi Expanded,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Encode+Sans+Semi+Expanded,776
Encode Sans Semi Expanded 600,Encode Sans Semi Expanded,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Encode+Sans+Semi+Expanded,777
Encode Sans Semi Expanded 700,Encode Sans Semi Expanded,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Encode+Sans+Semi+Expanded,778
Encode Sans Semi Expanded 800,Encode Sans Semi Expanded,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Encode+Sans+Semi+Expanded,779
Encode Sans Semi Expanded 900,Encode Sans Semi Expanded,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Encode+Sans+Semi+Expanded,780
Engagement,Engagement,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Engagement,781
Englebert,Englebert,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Englebert,782
Enriqueta 400,Enriqueta,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Enriqueta,783
Enriqueta 500,Enriqueta,serif,1,1,0,500,Medium,http://fonts.google.com/specimen/Enriqueta,784
Enriqueta 600,Enriqueta,serif,1,1,0,600,Semi Bold,http://fonts.google.com/specimen/Enriqueta,785
Enriqueta 700,Enriqueta,serif,1,1,0,700,Bold,http://fonts.google.com/specimen/Enriqueta,786
Erica One,Erica One,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Erica+One,787
Esteban,Esteban,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Esteban,788
Euphoria Script,Euphoria Script,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Euphoria+Script,789
Ewert,Ewert,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Ewert,790
Exo 100,Exo,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Exo,791
Exo 100 Italic,Exo,sans-serif,1,0,1,100,Thin,http://fonts.google.com/specimen/Exo,792
Exo 200,Exo,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Exo,793
Exo 200 Italic,Exo,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Exo,794
Exo 300,Exo,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Exo,795
Exo 300 Italic,Exo,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Exo,796
Exo 400,Exo,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Exo,797
Exo 400 Italic,Exo,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Exo,798
Exo 500,Exo,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Exo,799
Exo 500 Italic,Exo,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Exo,800
Exo 600,Exo,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Exo,801
Exo 600 Italic,Exo,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Exo,802
Exo 700,Exo,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Exo,803
Exo 700 Italic,Exo,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Exo,804
Exo 800,Exo,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Exo,805
Exo 800 Italic,Exo,sans-serif,1,0,1,800,Extra Bold,http://fonts.google.com/specimen/Exo,806
Exo 900,Exo,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Exo,807
Exo 900 Italic,Exo,sans-serif,1,0,1,900,Black,http://fonts.google.com/specimen/Exo,808
Exo 2 100,Exo 2,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Exo+2,809
Exo 2 100 Italic,Exo 2,sans-serif,1,0,1,100,Thin,http://fonts.google.com/specimen/Exo+2,810
Exo 2 200,Exo 2,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Exo+2,811
Exo 2 200 Italic,Exo 2,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Exo+2,812
Exo 2 300,Exo 2,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Exo+2,813
Exo 2 300 Italic,Exo 2,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Exo+2,814
Exo 2 400,Exo 2,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Exo+2,815
Exo 2 400 Italic,Exo 2,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Exo+2,816
Exo 2 500,Exo 2,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Exo+2,817
Exo 2 500 Italic,Exo 2,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Exo+2,818
Exo 2 600,Exo 2,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Exo+2,819
Exo 2 600 Italic,Exo 2,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Exo+2,820
Exo 2 700,Exo 2,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Exo+2,821
Exo 2 700 Italic,Exo 2,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Exo+2,822
Exo 2 800,Exo 2,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Exo+2,823
Exo 2 800 Italic,Exo 2,sans-serif,1,0,1,800,Extra Bold,http://fonts.google.com/specimen/Exo+2,824
Exo 2 900,Exo 2,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Exo+2,825
Exo 2 900 Italic,Exo 2,sans-serif,1,0,1,900,Black,http://fonts.google.com/specimen/Exo+2,826
Expletus Sans 400,Expletus Sans,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Expletus+Sans,827
Expletus Sans 400 Italic,Expletus Sans,display,0,0,1,400,Regular,http://fonts.google.com/specimen/Expletus+Sans,828
Expletus Sans 500,Expletus Sans,display,0,0,0,500,Medium,http://fonts.google.com/specimen/Expletus+Sans,829
Expletus Sans 500 Italic,Expletus Sans,display,0,0,1,500,Medium,http://fonts.google.com/specimen/Expletus+Sans,830
Expletus Sans 600,Expletus Sans,display,0,0,0,600,Semi Bold,http://fonts.google.com/specimen/Expletus+Sans,831
Expletus Sans 600 Italic,Expletus Sans,display,0,0,1,600,Semi Bold,http://fonts.google.com/specimen/Expletus+Sans,832
Expletus Sans 700,Expletus Sans,display,0,0,0,700,Bold,http://fonts.google.com/specimen/Expletus+Sans,833
Expletus Sans 700 Italic,Expletus Sans,display,0,0,1,700,Bold,http://fonts.google.com/specimen/Expletus+Sans,834
Fahkwang 200,Fahkwang,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Fahkwang,835
Fahkwang 200 Italic,Fahkwang,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Fahkwang,836
Fahkwang 300,Fahkwang,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Fahkwang,837
Fahkwang 300 Italic,Fahkwang,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Fahkwang,838
Fahkwang 400,Fahkwang,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Fahkwang,839
Fahkwang 400 Italic,Fahkwang,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Fahkwang,840
Fahkwang 500,Fahkwang,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Fahkwang,841
Fahkwang 500 Italic,Fahkwang,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Fahkwang,842
Fahkwang 600,Fahkwang,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Fahkwang,843
Fahkwang 600 Italic,Fahkwang,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Fahkwang,844
Fahkwang 700,Fahkwang,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Fahkwang,845
Fahkwang 700 Italic,Fahkwang,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Fahkwang,846
Fanwood Text 400,Fanwood Text,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Fanwood+Text,847
Fanwood Text 400 Italic,Fanwood Text,serif,1,1,1,400,Regular,http://fonts.google.com/specimen/Fanwood+Text,848
Farro 300,Farro,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Farro,849
Farro 400,Farro,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Farro,850
Farro 500,Farro,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Farro,851
Farro 700,Farro,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Farro,852
Farsan,Farsan,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Farsan,853
Fascinate,Fascinate,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Fascinate,854
Fascinate Inline,Fascinate Inline,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Fascinate+Inline,855
Faster One,Faster One,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Faster+One,856
Fauna One,Fauna One,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Fauna+One,857
Faustina 400,Faustina,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Faustina,858
Faustina 400 Italic,Faustina,serif,1,1,1,400,Regular,http://fonts.google.com/specimen/Faustina,859
Faustina 500,Faustina,serif,1,1,0,500,Medium,http://fonts.google.com/specimen/Faustina,860
Faustina 500 Italic,Faustina,serif,1,1,1,500,Medium,http://fonts.google.com/specimen/Faustina,861
Faustina 600,Faustina,serif,1,1,0,600,Semi Bold,http://fonts.google.com/specimen/Faustina,862
Faustina 600 Italic,Faustina,serif,1,1,1,600,Semi Bold,http://fonts.google.com/specimen/Faustina,863
Faustina 700,Faustina,serif,1,1,0,700,Bold,http://fonts.google.com/specimen/Faustina,864
Faustina 700 Italic,Faustina,serif,1,1,1,700,Bold,http://fonts.google.com/specimen/Faustina,865
Federant,Federant,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Federant,866
Federo,Federo,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Federo,867
Felipa,Felipa,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Felipa,868
Fenix,Fenix,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Fenix,869
Finger Paint,Finger Paint,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Finger+Paint,870
Fira Code 300,Fira Code,monospace,1,1,0,300,Light,http://fonts.google.com/specimen/Fira+Code,871
Fira Code 400,Fira Code,monospace,1,1,0,400,Regular,http://fonts.google.com/specimen/Fira+Code,872
Fira Code 500,Fira Code,monospace,1,1,0,500,Medium,http://fonts.google.com/specimen/Fira+Code,873
Fira Code 600,Fira Code,monospace,1,1,0,600,Semi Bold,http://fonts.google.com/specimen/Fira+Code,874
Fira Code 700,Fira Code,monospace,1,1,0,700,Bold,http://fonts.google.com/specimen/Fira+Code,875
Fira Mono 400,Fira Mono,monospace,1,1,0,400,Regular,http://fonts.google.com/specimen/Fira+Mono,876
Fira Mono 500,Fira Mono,monospace,1,1,0,500,Medium,http://fonts.google.com/specimen/Fira+Mono,877
Fira Mono 700,Fira Mono,monospace,1,1,0,700,Bold,http://fonts.google.com/specimen/Fira+Mono,878
Fira Sans 100,Fira Sans,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Fira+Sans,879
Fira Sans 100 Italic,Fira Sans,sans-serif,1,0,1,100,Thin,http://fonts.google.com/specimen/Fira+Sans,880
Fira Sans 200,Fira Sans,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Fira+Sans,881
Fira Sans 200 Italic,Fira Sans,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Fira+Sans,882
Fira Sans 300,Fira Sans,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Fira+Sans,883
Fira Sans 300 Italic,Fira Sans,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Fira+Sans,884
Fira Sans 400,Fira Sans,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Fira+Sans,885
Fira Sans 400 Italic,Fira Sans,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Fira+Sans,886
Fira Sans 500,Fira Sans,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Fira+Sans,887
Fira Sans 500 Italic,Fira Sans,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Fira+Sans,888
Fira Sans 600,Fira Sans,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Fira+Sans,889
Fira Sans 600 Italic,Fira Sans,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Fira+Sans,890
Fira Sans 700,Fira Sans,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Fira+Sans,891
Fira Sans 700 Italic,Fira Sans,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Fira+Sans,892
Fira Sans 800,Fira Sans,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Fira+Sans,893
Fira Sans 800 Italic,Fira Sans,sans-serif,1,0,1,800,Extra Bold,http://fonts.google.com/specimen/Fira+Sans,894
Fira Sans 900,Fira Sans,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Fira+Sans,895
Fira Sans 900 Italic,Fira Sans,sans-serif,1,0,1,900,Black,http://fonts.google.com/specimen/Fira+Sans,896
Fira Sans Condensed 100,Fira Sans Condensed,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Fira+Sans+Condensed,897
Fira Sans Condensed 100 Italic,Fira Sans Condensed,sans-serif,1,0,1,100,Thin,http://fonts.google.com/specimen/Fira+Sans+Condensed,898
Fira Sans Condensed 200,Fira Sans Condensed,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Fira+Sans+Condensed,899
Fira Sans Condensed 200 Italic,Fira Sans Condensed,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Fira+Sans+Condensed,900
Fira Sans Condensed 300,Fira Sans Condensed,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Fira+Sans+Condensed,901
Fira Sans Condensed 300 Italic,Fira Sans Condensed,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Fira+Sans+Condensed,902
Fira Sans Condensed 400,Fira Sans Condensed,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Fira+Sans+Condensed,903
Fira Sans Condensed 400 Italic,Fira Sans Condensed,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Fira+Sans+Condensed,904
Fira Sans Condensed 500,Fira Sans Condensed,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Fira+Sans+Condensed,905
Fira Sans Condensed 500 Italic,Fira Sans Condensed,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Fira+Sans+Condensed,906
Fira Sans Condensed 600,Fira Sans Condensed,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Fira+Sans+Condensed,907
Fira Sans Condensed 600 Italic,Fira Sans Condensed,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Fira+Sans+Condensed,908
Fira Sans Condensed 700,Fira Sans Condensed,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Fira+Sans+Condensed,909
Fira Sans Condensed 700 Italic,Fira Sans Condensed,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Fira+Sans+Condensed,910
Fira Sans Condensed 800,Fira Sans Condensed,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Fira+Sans+Condensed,911
